synLabel,vesLabel,OG_Ves_X,OG_Ves_Y,OG_Ves_Z,Ves_X,Ves_Y,Ves_Z,Syn_X,Syn_Y,Syn_Z,VectorAngle,Intersect,IOU,IOS
299,940,1.6667925592628308e-05,1.0238969480269589e-05,5.348926151782507e-06,1.6940943169174716e-05,1.0246159945381805e-05,5.2913642321072984e-06,1.67109101312235e-05,1.0234988621959928e-05,5.039264806327992e-06,50.28061535903814,31931,0.28091953618496296,0.7971390768155379
300,1114,1.7558193576405756e-05,1.4160621958581032e-05,6.571858875759062e-06,1.7619763639231678e-05,1.4198576081980718e-05,6.5396175159548875e-06,1.752408752508927e-05,1.4100536645855755e-05,6.286323468884802e-06,15.605622656421376,34986,0.2275231028360723,0.9623965009765356
301,850,1.2340529337961925e-05,1.52335755956301e-05,7.154201966841356e-06,1.2390918982418953e-05,1.5240504581015557e-05,7.133927965696785e-06,1.2343337857601e-05,1.523945456938236e-05,6.95773383085907e-06,16.05972138877736,64892,0.5323991270531481,0.8979727392236906
302,675,1.2089554275007686e-05,6.952065859877621e-06,7.227894457173534e-06,1.2245116977283033e-05,6.957985760891461e-06,7.148525810407591e-06,1.208498588312068e-05,6.976664963076473e-06,7.012486548774177e-06,48.19207598433631,44843,0.4198822086349123,0.49066121037716237
303,1005,1.2021242582704872e-05,1.2831291769543895e-05,4.911084033665247e-06,1.1868225556099787e-05,1.2769151453539962e-05,4.874841351920622e-06,1.1969816114287823e-05,1.2825078556488734e-05,4.592392315316829e-06,31.067422391839425,27823,0.23498560002702634,0.916828681583023
304,1075,1.6214450624829624e-05,9.398931069881655e-06,2.3708878416073276e-06,1.618088390387129e-05,9.251464689441491e-06,2.3115418343877536e-06,1.6216071344388183e-05,9.418282388651278e-06,2.1402878473963938e-06,40.09873276481888,19241,0.217801272327998,0.9035454332002818
305,1211,9.256733392248861e-06,1.1481007277325261e-05,4.658288389691734e-06,9.257350029656664e-06,1.1487309166113846e-05,4.658807711166446e-06,9.324671282229247e-06,1.147845205196063e-05,4.117824573768303e-06,0.665838700154672,11801,0.1471409690531408,1.0
306,843,1.747304395394167e-05,1.540485209261533e-05,1.959576195531554e-06,1.7546337403473444e-05,1.5411831554956734e-05,1.9520599607858458e-06,1.7544234651722945e-05,1.5397088645840995e-05,1.7226440149897826e-06,17.330614951711254,67381,0.6356158439377788,0.8911651897897104
307,995,1.1595202522585168e-05,7.699999969190685e-06,4.969659812559257e-06,1.1823040040326305e-05,7.699999969190685e-06,4.9642453632259276e-06,1.1624273156485287e-05,7.699999969190685e-06,4.730001137431827e-06,47.232318468771815,43641,0.3669099224832271,0.9070710009976721
308,1185,8.669128874316812e-06,1.4379495496541495e-05,8.383314707316458e-06,8.761334811424604e-06,1.4415278201340698e-05,8.374840490432689e-06,8.619769232609542e-06,1.4368988104251912e-05,7.645944151590811e-06,7.666729360953504,13185,0.21265443050224186,0.9163886572143453
309,959,1.5328285371651873e-05,1.0300091616954887e-05,2.996502644236898e-06,1.5263341992977075e-05,1.0167081654799404e-05,3.057846470255754e-06,1.5307593912439188e-05,1.0238311460852856e-05,2.8176643809274537e-06,38.987146725052156,58819,0.35875306488405284,0.9682618071674322
310,1047,9.222819699061802e-06,7.414738320221659e-06,1.3178902520394331e-06,9.375758509122534e-06,7.563537565147271e-06,1.2479115980568167e-06,9.282327482651453e-06,7.396774435619591e-06,1.0028543613316288e-06,41.59274734459057,29444,0.2837374243533901,0.986563913553359
311,1189,1.4877778085065074e-05,8.017575964913704e-06,7.981107501109364e-06,1.5073642771312734e-05,7.801431593179586e-06,7.746562914690003e-06,1.4828551684331615e-05,8.082515250862343e-06,7.596166597068077e-06,56.115237579096345,22596,0.16948059253703357,0.9557162796599417
312,1227,1.265214223167277e-05,1.430988049833104e-05,6.097701316321036e-06,1.263840431420249e-05,1.3854568351234775e-05,5.861083764102659e-06,1.2492655514506623e-05,1.4336634649225743e-05,5.210538802202791e-06,34.244994293162534,9744,0.11947911813031856,1.0
313,1137,1.1841033938253531e-05,1.0459056284162216e-05,1.5568623439321527e-06,1.182251435238868e-05,1.0449842193338554e-05,1.5419597048094147e-06,1.1836598332592985e-05,1.0467539141245652e-05,9.815625787723548e-07,2.113277118939489,17884,0.22939674965687973,1.0
314,767,1.557742689328734e-05,1.3092445897200378e-05,4.116001036891248e-06,1.5617709323123563e-05,1.3043545550317504e-05,4.139342536291224e-06,1.5582048035867047e-05,1.3069428405287908e-05,4.014368869320606e-06,30.245621236769136,71438,0.4473178337288592,0.596738894364903
315,566,1.2522857559815748e-05,1.1190119494131068e-05,6.338699222396826e-06,1.2550477549666539e-05,1.1186855772393756e-05,6.330345513561042e-06,1.2521213648142293e-05,1.1206844646949321e-05,6.229836799320765e-06,15.28476598151432,73289,0.4315890514215721,0.4778792798784583
316,1066,1.610982508282177e-05,1.5510095181525685e-05,1.568519053307682e-06,1.6090231838461477e-05,1.559970769449137e-05,1.5578179386466218e-06,1.6123586647154298e-05,1.5472990526177455e-05,1.3958119779999834e-06,26.147886498008884,34514,0.24982266166741462,0.9764888951761211
317,1059,9.272253009839915e-06,1.2031974165438442e-05,7.426252182085591e-07,9.066969596460694e-06,1.1955391983065056e-05,6.98414481803411e-07,9.249583854398225e-06,1.2045580660924315e-05,4.6463833314192016e-07,44.19604154813295,33980,0.34679485216823325,0.9886816607989758
318,1180,1.0847593330254313e-05,6.848370048828656e-06,2.816649839587626e-06,1.099316841646214e-05,6.843956953161978e-06,2.7607919719230267e-06,1.0770312655949965e-05,6.834744453954045e-06,2.3791001240169862e-06,20.263650371026827,20026,0.18542592592592594,0.9988029925187032
319,905,1.279292791878106e-05,7.762701898172963e-06,6.812833134972607e-06,1.2797509953088593e-05,7.580736564705148e-06,6.781584943382768e-06,1.2813384273613337e-05,7.756989816698479e-06,6.613342293348978e-06,47.83856033428477,28050,0.2512765385649019,0.6346871818078968
320,997,1.0542254130996298e-05,1.035587047226727e-05,2.2218563913156686e-06,1.0685851975722471e-05,1.0316080079064704e-05,2.0943784875271376e-06,1.0526941423449898e-05,1.0350085631216643e-05,2.031171902672213e-06,64.64758191361321,48442,0.37809570640254136,0.9881282637075718
321,1163,1.2153217539889738e-05,1.208650928674615e-05,8.972841897048056e-06,1.2105160749342758e-05,1.2062223959219409e-05,8.965907454694388e-06,1.2195414456073195e-05,1.2104275356250582e-05,8.66962091095047e-06,9.999927592775329,16454,0.17925895259780583,0.9963667191473901
322,1208,1.132191846409114e-05,8.180224995157914e-06,1.1043756700246377e-06,1.132270790549228e-05,8.423686267633457e-06,1.0568500670160574e-06,1.131046292357496e-05,8.207920927816303e-06,3.1752918516758655e-07,18.283421839133023,11113,0.11515465519921247,1.0
323,620,1.360371334158117e-05,9.567885172145907e-06,7.022081035756855e-06,1.360371334158117e-05,9.499788575340062e-06,7.0010783019824885e-06,1.360371379632852e-05,9.563780167809455e-06,6.88072123011807e-06,29.662106731646855,78899,0.443681534966372,0.46026718002566797
324,867,1.4647415810031816e-05,1.345236114502768e-05,1.279731748127233e-06,1.4607341199734947e-05,1.3410430256044492e-05,1.311848052409914e-06,1.464018487240537e-05,1.3439030226436444e-05,1.1468206366771483e-06,21.002639186928164,103604,0.6142663180424871,0.9092696284074354
325,1181,1.3036801647103857e-05,6.440310926336679e-06,7.68675181461731e-06,1.3036561085755238e-05,6.8549140905815875e-06,7.420273277602973e-06,1.2961233551322948e-05,6.4326236497436184e-06,7.19957552064443e-06,60.684573305688204,10136,0.1389063998903659,0.9138117562206997
326,1049,8.60137743075029e-06,1.4623373317590449e-05,4.5234842218633275e-06,8.60137743075029e-06,1.4664235095551703e-05,4.5658684939553495e-06,8.60137788549764e-06,1.4600859230995411e-05,4.2188999032077845e-06,6.123834110619369,47224,0.41282607175326946,0.9835464656141959
327,891,1.6845804566401057e-05,8.918460935092298e-06,3.257907223996881e-06,1.670994151936611e-05,8.920531854528235e-06,3.1516389071839512e-06,1.684330709394999e-05,8.920953860069858e-06,3.015094193870027e-06,44.91579898298164,35711,0.4840003794912107,0.8881565857540787
328,1082,8.892423920769943e-06,1.317024680247414e-05,6.574829058081377e-06,8.955609700933564e-06,1.3097458122501848e-05,6.548929150085314e-06,8.881057510734536e-06,1.3147709069016855e-05,6.217941290742601e-06,16.19799828718171,39110,0.3544691572860587,0.9889998735617651
329,971,1.640114714973606e-05,1.3671493888978148e-05,2.571177901700139e-06,1.6345597941835877e-05,1.3622967344417702e-05,2.567885530879721e-06,1.641575636313064e-05,1.3674416550202295e-05,2.3874831640569028e-06,21.624388717703006,54589,0.4244768784554015,0.9837628401513786
330,1082,8.666564554005163e-06,1.3102395769237773e-05,6.614335234189639e-06,8.66664549903362e-06,1.3091860182612436e-05,6.6152877025160706e-06,8.669780527270632e-06,1.3106001915730303e-05,6.3185177623381605e-06,2.0297440526546886,43674,0.3476564987581991,1.0
331,1155,1.625356344447937e-05,1.2732227787637385e-05,5.704368959413841e-06,1.6103070265671704e-05,1.218468560182373e-05,5.399630708780023e-06,1.6270201740553603e-05,1.2699616945610614e-05,4.927894906359143e-06,50.86719098455974,11819,0.14841277814053946,0.9841785327670913
332,1054,8.838788744469639e-06,1.4373367321240949e-05,2.5395269176442525e-06,8.94098729986581e-06,1.4417345482797828e-05,2.5564771704011946e-06,8.883288955985336e-06,1.4394347545021446e-05,2.2058184185880236e-06,18.422652320419754,30897,0.3034532204521794,0.9236771300448431
333,849,1.5037318007671274e-05,1.5571667972835712e-05,3.1848654771238216e-06,1.507684692114708e-05,1.556456209073076e-05,3.1842615726418444e-06,1.502894929217291e-05,1.5550514035567176e-05,3.028478545274993e-06,14.212607612966357,84776,0.5475212482885117,0.90453784023132
334,1031,1.4051315702090506e-05,1.0242764346912736e-05,9.527723705105018e-06,1.4078575077292044e-05,1.061827015291783e-05,9.252446488972055e-06,1.4133078821032541e-05,1.0226254289591452e-05,9.050973403645912e-06,60.151713987708185,20819,0.2830706894910737,0.9999519692603266
335,1008,8.667161637276877e-06,1.2980761312064715e-05,4.600139391186531e-06,8.51809363666689e-06,1.3248306458990555e-05,4.495547045735293e-06,8.63141303852899e-06,1.2971835985808866e-05,4.252043936503469e-06,51.93948765295936,37093,0.32694884180093786,0.8566908402235669
336,1267,1.7481048416811973e-05,8.25015581540356e-06,7.838465080567403e-06,1.7481620488979388e-05,8.459067430521827e-06,7.846212611184455e-06,1.747230544424383e-05,8.253246051026508e-06,6.815808774263132e-06,11.468775600821289,3236,0.051090972244150434,0.9981492905613819
337,975,1.6258669347735122e-05,1.4920777630322846e-05,1.5241685105138458e-06,1.633558076719055e-05,1.4919375189492712e-05,1.4926072822163405e-06,1.6256142771453597e-05,1.492073897679802e-05,1.3565532981374417e-06,29.4198729871486,18113,0.3068179893283645,0.9173461635857179
338,958,1.0326458777853986e-05,1.3575623597716913e-05,6.377185172823374e-06,1.039762310028891e-05,1.3384715202846564e-05,6.319484555206145e-06,1.0329550605092663e-05,1.3576307537732646e-05,6.058455483071157e-06,37.990252707629,41307,0.3091609909437916,0.7586365222501791
339,1184,1.259854025192908e-05,9.615813269192586e-06,6.1793252825737e-06,1.2505459380918182e-05,9.464790309721138e-06,6.031888460711343e-06,1.2588607660291018e-05,9.604650131223025e-06,5.757115559390513e-06,32.62449582139334,16751,0.18536428824362605,0.9913007456503728
340,1130,1.0374232715548715e-05,7.595273928018287e-06,1.3690346349903848e-06,9.857954410108505e-06,7.574675237265183e-06,1.0600234361390903e-06,1.0379620107414667e-05,7.620550377396285e-06,7.639560521965905e-07,59.82784204165068,11897,0.12568536928066598,0.7338391315075253
341,1018,1.6078647604444996e-05,1.1344176073180279e-05,8.875415005604737e-06,1.5938789147185162e-05,1.1402873496990651e-05,8.86782436282374e-06,1.6063037946878467e-05,1.1325707419018727e-05,8.653130862512626e-06,35.63535211082335,36360,0.2638262055754691,0.8109916581166079
342,332,1.5182595689111622e-05,8.216128662752453e-06,9.192186098516686e-06,1.520103660368477e-05,8.240228908107383e-06,9.174943443213124e-06,1.5195575997495325e-05,8.216080004785908e-06,9.046807463164441e-06,13.020405305914277,61876,0.46618297433115596,0.47936906366693005
343,1032,9.09874233911978e-06,6.609427373405197e-06,2.9233616487545078e-06,8.820350558380596e-06,6.592548515982344e-06,2.8180887738926685e-06,9.121950370172272e-06,6.596593493668479e-06,2.478285068718833e-06,38.66246936574805,32774,0.2873122879610067,0.7877797274235031
344,1183,1.40492093123612e-05,1.3883772680856055e-05,8.966635959950509e-06,1.3895942174713127e-05,1.3870554994355189e-05,8.983742191048805e-06,1.401865620209719e-05,1.3876781849830877e-05,8.50383776196395e-06,18.189053132593184,22315,0.23693235509593027,0.89856648143674
345,948,1.590666033735033e-05,1.1028986136807362e-05,3.2304433261742815e-06,1.581718879606342e-05,1.0959219707729062e-05,3.183189278388454e-06,1.588717168488074e-05,1.1011592505383305e-05,2.9447487577272113e-06,25.34105277490069,55109,0.41849745221478857,0.9010333213433177
346,1116,1.2654490092245396e-05,8.035590099098044e-06,3.919206392311025e-06,1.2638631233130582e-05,7.965898475958966e-06,3.970965167354734e-06,1.2624712326214649e-05,8.011302725208225e-06,3.6596535437638522e-06,14.169683723523699,30280,0.26587057687242077,0.9509154288226612
347,1111,9.674810826254543e-06,1.0304377610736992e-05,2.801685582198843e-06,9.440312169317622e-06,1.0324463346478296e-05,2.743309437391872e-06,9.703625892143464e-06,1.0313207440049155e-05,2.4992009457491804e-06,41.862694310141535,30394,0.27307440051031867,0.9307609860664523
348,1110,1.1549399914656533e-05,6.748356554453494e-06,6.686968163194251e-06,1.1865597116411664e-05,6.418171778932447e-06,6.431856718336348e-06,1.1455317689978983e-05,6.708684622935834e-06,6.013791789882816e-06,46.132939539242706,12347,0.13596520207025659,0.8184409386185868
349,1156,1.3182630027586129e-05,1.1319452369207283e-05,8.718707249499857e-06,1.3042511454841588e-05,1.1323894341330742e-05,8.674905529915122e-06,1.3178269000491127e-05,1.1323982107569464e-05,8.236765097535681e-06,17.741586393133908,24172,0.2870306599852756,1.0
350,1139,1.5771925973240286e-05,9.130471880780533e-06,7.717036169196945e-06,1.549392845845432e-05,9.390603736392222e-06,7.56476561036834e-06,1.5752185390738305e-05,9.122214123635786e-06,7.150958026613807e-06,42.81156010914721,15986,0.19705150013559156,0.97893447642376
351,949,1.2543539469334064e-05,1.3321644473762717e-05,4.924964287056355e-06,1.2476387837523362e-05,1.338496986136306e-05,4.926678229821846e-06,1.254630751645891e-05,1.3282257896207739e-05,4.672907607528032e-06,18.89623961601417,50662,0.3587426799130441,0.8891189891189891
352,984,9.326072813564679e-06,1.0849171303561889e-05,1.5784850688760343e-06,9.240613508154638e-06,1.0740437573986128e-05,1.5393121657325537e-06,9.297753422288224e-06,1.0839662991202204e-05,1.41401045539169e-06,50.502710567381165,43286,0.283533989231394,0.9396314064297654
353,1176,1.3685834801435703e-05,1.0141975963051664e-05,2.427495473966701e-06,1.3570603641710477e-05,1.0488026418897789e-05,2.1562757979154412e-06,1.3685008070751792e-05,1.0152260074391961e-05,2.1041171294200467e-06,83.40674369692324,3244,0.07200248590580192,0.2820133878118752
353,1197,1.4071009900362696e-05,1.0064452908409294e-05,2.6612212877807906e-06,1.4169249880069401e-05,1.0437873697810574e-05,2.5440451736358227e-06,1.4002433999849018e-05,1.0037489573733183e-05,2.0977378198949737e-06,39.29073572514295,17216,0.16347304252046263,0.9856300452281445
354,1108,1.0942136668745661e-05,8.200800493796123e-06,3.818893446805305e-06,1.0794604804686969e-05,8.294045528600691e-06,3.749515940398851e-06,1.0906855095527135e-05,8.227052148868097e-06,3.66576716714917e-06,73.3057287981026,26589,0.19082649135901705,1.0
355,890,8.878399057721253e-06,9.345604667032603e-06,1.9685036249939003e-06,8.766983228269964e-06,9.349661468149861e-06,1.90885356232684e-06,8.817976777208969e-06,9.375137324241223e-06,1.7637052565078193e-06,35.40748779618472,48422,0.3702100981681397,0.783819220745585
356,1131,1.3968729490443366e-05,1.3655465409101453e-05,8.306020390591584e-06,1.3960670912638307e-05,1.352761637463118e-05,8.247859568655258e-06,1.3940208646090468e-05,1.3617084732686635e-05,7.870472927606897e-06,18.354545557426963,13467,0.1385935843736171,0.6670794531404795
356,1183,1.4049546734895557e-05,1.3692251741304062e-05,8.811220595816849e-06,1.3964948720968096e-05,1.433926490790327e-05,8.329053343913984e-06,1.3933348782302346e-05,1.373376153424033e-05,8.22421725388267e-06,83.76641082190787,34,0.00034356621733594716,0.00169103750124341
357,1098,1.6968428099062294e-05,7.962415565998526e-06,3.234831979170849e-06,1.69008189914166e-05,8.128129593387712e-06,3.203050937372609e-06,1.6985817637760192e-05,7.95298865341465e-06,3.004287577823561e-06,40.50024130845085,8089,0.12681863790292236,0.6574819149800861
358,943,1.6207427506742533e-05,7.321503971979837e-06,4.4061828248231905e-06,1.6248350220848806e-05,7.349542556767119e-06,4.455738007891341e-06,1.6209228306252044e-05,7.308834483410465e-06,4.300564114601002e-06,16.613597079389827,74048,0.5435353876418515,1.0
359,994,1.419382624590071e-05,8.61870648805052e-06,7.0388041422120295e-06,1.4312761777546257e-05,8.73805311130127e-06,6.992051794441068e-06,1.4244748399505625e-05,8.610817531007342e-06,6.834606210759375e-06,48.68681220578065,42455,0.3419598556608029,0.9774600543353134
360,1207,1.4944796021154616e-05,1.2398794751788955e-05,4.535144626061083e-06,1.4768146229471313e-05,1.2260809853614774e-05,4.364765459285991e-06,1.49674874592165e-05,1.2422094641806325e-05,4.16321245211293e-06,46.87149752627878,11002,0.12323580805591648,0.9689123734037869
361,942,1.554506343381945e-05,1.5237649222399341e-05,7.355032948908047e-06,1.555181916046422e-05,1.5296017863875022e-05,7.378718464678968e-06,1.5529121810686775e-05,1.5174650798144285e-05,7.121868293324951e-06,10.175811450815322,36113,0.32273718452849076,0.7918128398526574
362,1090,1.4379537333297776e-05,8.670755505590932e-06,8.988627996586729e-06,1.4401609860215103e-05,8.476624316244852e-06,8.926495866035111e-06,1.4419643775909208e-05,8.62151728142635e-06,8.78599757925258e-06,59.15981630067196,38178,0.2638971452270685,0.9244515472904257
363,892,1.0858530458790483e-05,8.597598935011774e-06,7.91291404311778e-06,1.0747164651547791e-05,8.598418844485423e-06,7.923718385427492e-06,1.08578719846264e-05,8.598019121563993e-06,7.792336418788182e-06,40.43293078509802,61653,0.5809032063542913,0.9541297181856168
364,1263,9.491699074715143e-06,9.30235773921595e-06,1.525033781035745e-06,9.306726951763267e-06,9.54807546804659e-06,1.3776060256986966e-06,9.511757525615394e-06,9.323566700913943e-06,8.118494747577643e-07,28.513407387341793,6841,0.050792590117682,1.0
365,916,1.1033819191652583e-05,1.287487748413696e-05,2.9872035156586207e-06,1.0993358955602162e-05,1.2864948985225055e-05,2.9907586167610134e-06,1.1032137081201654e-05,1.2870233604189707e-05,2.8596608672160073e-06,17.757693183076658,62388,0.4317687931678824,0.8941823966977684
366,917,1.5081211131473538e-05,1.023889308271464e-05,8.813954991637729e-06,1.5130267001950415e-05,1.0163766546611441e-05,8.787067599769216e-06,1.5074865586939268e-05,1.0244451459584525e-05,8.624940164736472e-06,28.64896796895377,54340,0.4148883374689826,0.8751529987760098
367,1207,1.4801370070927078e-05,1.2238125236763153e-05,4.951660002916469e-06,1.479987304264796e-05,1.2580389011418447e-05,4.865087248617783e-06,1.4774406736250967e-05,1.2259589311724994e-05,4.376984406917472e-06,35.41648433380911,9895,0.09623614082863256,0.9144256538212735
368,1160,1.0682540960260667e-05,9.856146789388731e-06,5.415213308879174e-06,1.053641199177946e-05,9.445695468457416e-06,5.154368864168646e-06,1.0639645097398898e-05,9.7842353170563e-06,4.997228643333074e-06,77.08034977250576,17651,0.18400450342447902,1.0
369,1225,1.5296788660634775e-05,9.70855398918502e-06,1.8936927119739266e-06,1.4279220522439573e-05,9.692111234471668e-06,1.5613235291311867e-06,1.4928382825019071e-05,9.717206921777688e-06,9.215424654485105e-07,66.16781209459864,6487,0.08959944751381216,0.9077805765463196
370,965,9.120342838286888e-06,1.4527494386129547e-05,4.045032710564556e-06,9.164480161416577e-06,1.4557564554706914e-05,4.062618245370686e-06,9.117690751736518e-06,1.4533592093357584e-05,3.857022306874569e-06,14.609330913241562,70110,0.49516908212560384,0.9505280711506392
371,1144,1.4647824173152912e-05,1.1225425623706542e-05,8.39338053992833e-06,1.4527841813105624e-05,1.1060799351980677e-05,8.51965296533308e-06,1.456832524127094e-05,1.1140440165036125e-05,8.233620974351652e-06,52.92071237876652,42998,0.3418590044284726,1.0
372,1158,1.1227977665839717e-05,1.4734573596797418e-05,5.778590093541425e-06,1.1227263257751474e-05,1.4733668649569154e-05,5.778724698757287e-06,1.1245824225625256e-05,1.4737864603375783e-05,5.5056284509191755e-06,0.23960616240203064,43977,0.33895470275853035,1.0
373,1239,1.6093698832264636e-05,8.516454727214295e-06,6.543772087752586e-06,1.615089968254324e-05,8.652972155687166e-06,6.431054089262034e-06,1.6228285858232994e-05,8.53653591548209e-06,5.905566922592698e-06,14.556538309976078,13392,0.11944025757427111,1.0
374,960,1.6060714187915437e-05,9.307521395385265e-06,7.386220914895603e-07,1.6020621842471883e-05,9.169755685434211e-06,6.790845503701348e-07,1.606615296623204e-05,9.290594334743218e-06,4.3976879737783747e-07,31.082965916698015,50303,0.38193980440988884,0.7579519942139918
375,1061,1.5430793609993998e-05,7.554487410743604e-06,1.1085568303315085e-06,1.5434178749273997e-05,7.5170032687310595e-06,1.127999667005497e-06,1.537295975140296e-05,7.550883537987829e-06,8.615594424554729e-07,7.8821336435127805,32038,0.3231005062627322,0.9570438523121042
376,1126,1.1028478638763772e-05,6.707984539389145e-06,8.254914746430586e-06,1.0718286375777097e-05,6.664823104074458e-06,8.190229436877416e-06,1.0938465948129306e-05,6.722111265844433e-06,8.03645752966986e-06,77.03471038989456,20278,0.23251920651301455,0.9594965458502887
377,1157,1.708930176391732e-05,1.5623564650013577e-05,7.274186145878048e-06,1.7326121451333165e-05,1.550659953863942e-05,7.244417929541669e-06,1.70809817063855e-05,1.5613817595294677e-05,6.839472234787536e-06,32.999347621509706,15207,0.19275474376687413,0.9696486641586431
378,889,1.0445477528264746e-05,9.869877885648748e-06,9.263147148885764e-06,1.045571343638585e-05,9.892613434203668e-06,9.246694389730692e-06,1.0450002719153417e-05,9.868287179415347e-06,9.062356639333302e-06,7.693340430667763,92454,0.6446785811409167,0.8887158635406753
379,1048,1.545370560052106e-05,9.988115380110685e-06,1.8453725942890742e-06,1.546389739814913e-05,1.0201238183071837e-05,1.541846870622976e-06,1.5436527974088676e-05,9.875780506263254e-06,1.4652487152488902e-06,60.199082891991935,35265,0.29614544843802487,0.845176752546435
380,1258,1.6060265352280112e-05,9.021155619848287e-06,5.4308734434016515e-06,1.6114551726786885e-05,8.822943527775351e-06,5.283188329485711e-06,1.6083018635981716e-05,9.170335488306591e-06,4.752926315632067e-06,21.343091245817394,7269,0.07613272167410294,1.0
381,1093,1.3368158306548139e-05,7.535644954259624e-06,7.588260814372916e-06,1.3362724530452397e-05,7.531677510996815e-06,7.610081638631527e-06,1.335100978394621e-05,7.572106824227376e-06,7.311703029699856e-06,1.306080138343448,53519,0.40618548876745597,1.0
382,1013,1.0398897302366095e-05,1.0547260444582207e-05,7.2457530677638715e-06,1.0405864941276377e-05,1.0489910891919862e-05,7.26939083506295e-06,1.0397237019788008e-05,1.0545716122578597e-05,7.068390232234378e-06,16.11412714548221,57635,0.4500484132933533,0.9986138785411072
383,1030,1.502734858149779e-05,1.3151186067261733e-05,3.842203796011745e-06,1.503852126916172e-05,1.3179879260860616e-05,3.880925191879214e-06,1.5012979019957129e-05,1.3152666269888869e-05,3.5598715157902916e-06,5.383450460456094,43587,0.43267684488475056,0.9279950605718665
384,1094,1.2403213077050168e-05,1.1245861060160678e-05,2.321378758551873e-06,1.234730325450073e-05,1.1169465324201155e-05,2.3119703200791264e-06,1.2429117759893415e-05,1.1279711998213315e-05,2.0759935068781488e-06,20.337311922737964,39426,0.30961692503416105,1.0
385,950,1.5237365914799739e-05,1.1399211871321313e-05,4.857218073084368e-06,1.5237687421176815e-05,1.1529588846315164e-05,4.822618620892172e-06,1.5227988569677109e-05,1.1399552477087127e-05,4.623394488589838e-06,33.18862016074144,32721,0.3367293383964682,0.8548252259783687
386,1053,1.6059701920312364e-05,1.4307425317383604e-05,5.923616299696732e-06,1.611843254067935e-05,1.42222665999725e-05,5.875713441128028e-06,1.6096513718366623e-05,1.436381580788293e-05,5.55819178771344e-06,17.84599983634255,33096,0.37480464768634913,0.900350934465029
387,1033,1.1899859146069502e-05,9.618830063118367e-06,8.3742302194878e-06,1.1593081126193283e-05,9.855352800514083e-06,8.355268619197886e-06,1.1856418495881371e-05,9.63140519161243e-06,7.924335477582645e-06,44.02325951462644,21317,0.236697757050855,0.7188817320338583
388,1102,1.717594659567112e-05,1.330510167463217e-05,7.337356464631739e-06,1.709727894194657e-05,1.3050575034867506e-05,7.298816626644111e-06,1.7191124243254308e-05,1.3308728284755489e-05,6.961762437640573e-06,37.91173777898357,28214,0.28576926972551403,0.9997165332010488
389,1051,1.5324073501687963e-05,1.5265915408235742e-05,6.471420874731848e-06,1.532945907456451e-05,1.54608051161631e-05,6.269714276641025e-06,1.532569240225712e-05,1.5257565337378765e-05,6.288901204243302e-06,92.78244916743161,46933,0.3118181697383632,0.9997230860989221
390,1226,1.0703919542720541e-05,8.686684168424108e-06,5.399112069426337e-06,1.0740237485151738e-05,9.05901060832548e-06,5.084072427052888e-06,1.079020421457244e-05,8.5894303083478e-06,4.82429277326446e-06,51.13643183867209,6424,0.10492788657857341,0.9901356350184957
391,1253,9.395649612997659e-06,8.145763331413036e-06,2.187120855978719e-06,8.992721177492058e-06,8.28524252938223e-06,2.1353347960939573e-06,9.538695394439856e-06,8.186298600776354e-06,1.1994695228167984e-06,23.252412903081435,9297,0.11242381735513204,0.9975321888412018
392,1176,1.3582190149463713e-05,1.0409524747956311e-05,2.3743251631458406e-06,1.3366734037845163e-05,1.0383637800259748e-05,2.3947940235302667e-06,1.3550853509514127e-05,1.0311626283510122e-05,2.1689219238396618e-06,46.25249417466647,19778,0.20484298616289667,0.9737580621338191
393,792,1.6006814803404268e-05,6.84763085700979e-06,7.046614200589829e-06,1.5950312445056625e-05,7.353743512794608e-06,6.6197721935168374e-06,1.6027784113248345e-05,6.851591024314985e-06,6.507678335765377e-06,77.64489151206313,3,2.9906094862132904e-05,5.080096183154401e-05
393,961,1.595144840393914e-05,6.984100537010818e-06,6.679553280264372e-06,1.5943870494083967e-05,7.0442858941532904e-06,6.693040177196963e-06,1.5937319403747097e-05,6.9754482865391765e-06,6.46194712317083e-06,14.456303009357399,76139,0.592203408286601,0.8870287525047765
394,1222,1.0047290288639488e-05,1.1040721346944338e-05,7.759427717246581e-06,9.85662290986511e-06,1.1152960269100731e-05,7.637672752025537e-06,1.0099729934154311e-05,1.1013894891220843e-05,7.2560067110316595e-06,29.60685763953757,15324,0.13345758254008344,0.9962941291203433
395,1142,9.042650617629988e-06,1.0427207598695531e-05,8.930993317335378e-06,8.994469681056216e-06,1.0455895335326204e-05,8.959832030086545e-06,9.035133189172484e-06,1.0384692814113805e-05,8.70799203767092e-06,11.826464263228536,44065,0.3128172363610549,0.9654273382555923
396,1253,9.009957011585357e-06,8.31052739158622e-06,2.355751803406747e-06,9.237983704224462e-06,8.291591257147957e-06,2.152595982352068e-06,8.975377113529248e-06,8.15642488305457e-06,1.7595163512851286e-06,29.372790765754683,10542,0.10285981910253783,1.0
397,1087,1.211548260471318e-05,1.3414937257039128e-05,1.1659945471365063e-06,1.2014566891593859e-05,1.3396355370787205e-05,1.1412605545046972e-06,1.2042835805914365e-05,1.3401010164670879e-05,8.296053124468017e-07,17.652586739010765,39616,0.3197856041587627,0.9075830469644902
